Year,Month,Date,Vendor,Amount,Category,Section,Checking Balance,Type,,,,
2014,April,4/24/2014,Sweet Frog,$11.78 ,Work,Work,"$7,360.20 ",Expense,,,,
2014,April,4/24/2014,Wal Mart,$12.60 ,Work,Work,"$7,347.60 ",Expense,,,,
2014,April,4/24/2014,Staples,$22.57 ,Work,Work,"$7,325.03 ",Expense,,,,
2014,April,4/24/2014,Panera,$26.57 ,Work,Work,"$7,298.46 ",Expense,,,,
2014,April,4/24/2014,World Vision,$60.00 ,Charity,Charity,"$7,238.46 ",Expense,,,,
2014,April,4/25/2014,Wal Mart,$23.80 ,Work,Work,"$7,214.66 ",Expense,,,,
2014,April,4/25/2014,Rack Room Shoes,$31.79 ,Work,Work,"$7,182.87 ",Expense,,,,
2014,April,4/28/2014,SMJJA,$50.00 ,Exercise,Recreation,"$7,132.87 ",Expense,,,,
2014,April,4/28/2014,7 Eleven,$42.38 ,Gas,Transportation,"$7,090.49 ",Expense,,,,
2014,April,4/28/2014,ATM Withdrawl,$40.00 ,Groceries,Food,"$7,050.49 ",Expense,,,,
2014,April,4/28/2014,Wholefoods,$9.51 ,Vacation,Recreation,"$7,040.98 ",Expense,,,,
2014,April,4/28/2014,Wholefoods,$5.42 ,Vacation,Recreation,"$7,035.56 ",Expense,,,,
2014,April,4/28/2014,Carolina Brothers BBQ,$10.27 ,Vacation,Recreation,"$7,025.29 ",Expense,,,,
2014,April,4/28/2014,MOMs,$31.87 ,Groceries,Food,"$6,993.42 ",Expense,,,,
2014,April,4/28/2014,MOMs,$5.99 ,Toiletries,Personal,"$6,987.43 ",Expense,,,,
2014,April,4/28/2014,McDonalds,$3.17 ,Vacation,Recreation,"$6,984.26 ",Expense,,,,
2014,April,4/30/2014,BJs,$39.56 ,Gas,Transportation,"$6,944.70 ",Expense,,,,
2014,May,4/30/2014,BJs,$36.64 ,Groceries,Food,"$6,908.06 ",Expense,,,,
2014,May,4/30/2014,BJs,$14.99 ,Toiletries,Personal,"$6,893.07 ",Expense,,,,
2014,April,4/30/2014,Dividend,$0.18 ,Other Income,Gross Income,"$6,893.25 ",Income,,,,
2014,April,5/1/2014,Comptroller of Maryland,$90.98 ,State Taxes,Taxes,"$6,802.27 ",Expense,,,,
2014,May,5/2/2014,Walmart,$6.94 ,Misc.,Personal,"$6,795.33 ",Expense,,,,
2014,April,5/2/2014,Sallie Mae,$685.16 ,Joey Sallie Mae,Debts,"$6,110.17 ",Expense,,,,
2014,May,5/5/2014,Amazon,$14.99 ,Kids Misc.,Personal,"$6,095.18 ",Expense,,,,
2014,May,5/5/2014,Republic Wireless,$23.63 ,Cell Phone,Utilities,"$6,071.55 ",Expense,,,,
2014,May,5/5/2014,Safeway,$62.49 ,Gas,Transportation,"$6,009.06 ",Expense,,,,
2014,May,5/5/2014,MOMs,$55.44 ,Groceries,Food,"$5,953.62 ",Expense,,,,
2014,May,5/5/2014,MOMs,$12.48 ,Gifts,Personal,"$5,941.14 ",Expense,,,,
2014,May,5/5/2014,MOMs,$5.58 ,Cleaning /Laundry,Clothing,"$5,935.56 ",Expense,,,,
2014,May,5/5/2014,MOMs,$5.79 ,Toiletries,Personal,"$5,929.77 ",Expense,,,,
2014,May,5/5/2014,TJ Maxx,$29.99 ,Clothes,Clothing,"$5,899.78 ",Expense,,,,
2014,May,5/5/2014,TJ Maxx,$29.99 ,Gifts,Personal,"$5,869.79 ",Expense,,,,
2014,May,5/5/2014,TJ Maxx,$20.24 ,Children Clothes,Clothing,"$5,849.55 ",Expense,,,,
2014,May,5/5/2014,TJ Maxx,$12.99 ,Misc.,Personal,"$5,836.56 ",Expense,,,,
2014,May,5/5/2014,TJ Maxx,$16.99 ,Misc.,Personal,"$5,819.57 ",Expense,,,,
2014,May,5/5/2014,BJs,$125.33 ,Gifts,Personal,"$5,694.24 ",Expense,,,,
2014,May,5/5/2014,BJs,$35.98 ,Groceries,Food,"$5,658.26 ",Expense,,,,
2014,May,5/6/2014,BJs,$33.15 ,Gas,Transportation,"$5,625.11 ",Expense,,,,
2014,May,5/7/2014,BJs,$13.28 ,Groceries,Food,"$5,611.83 ",Expense,,,,
2014,May,5/5/2014,Netflix,$16.46 ,TV,Utilities,"$5,595.37 ",Expense,,,,
2014,May,5/8/2014,DFAS,"$3,561.60 ",Joey Income,Gross Income,"$9,156.97 ",Income,,,,
2014,May,5/8/2014,FEGLI,$24.95 ,Life Insurance,Medical,"$9,132.02 ",Expense,,,,
2014,May,5/8/2014,FEHB,$109.34 ,Health Insurance,Medical,"$9,022.68 ",Expense,,,,
2014,May,5/8/2014,OASDI,$214.04 ,Social Security,Taxes,"$8,808.64 ",Expense,,,,
2014,May,5/8/2014,Federal Tax,$88.43 ,Federal Taxes,Taxes,"$8,720.21 ",Expense,,,,
2014,May,5/8/2014,Medicare,$50.05 ,Medicare,Taxes,"$8,670.16 ",Expense,,,,
2014,May,5/8/2014,State Tax,$114.98 ,State Taxes,Taxes,"$8,555.18 ",Expense,,,,
2014,May,5/8/2014,FERS,$28.49 ,FERS,Retirement,"$8,526.69 ",Expense,,,,
2014,May,5/8/2014,TSP,$178.08 ,TSP,Retirement,"$8,348.61 ",Expense,,,,
2014,April,5/8/2014,Transfer to Savings,"$2,276.37 ",Savings,Saving,"$6,072.24 ",Expense,,,,
2014,May,5/8/2014,Comcast,$75.43 ,Internet,Utilities,"$5,996.81 ",Expense,,,,
2014,April,5/12/2014,Halvorsens,$462.32 ,Charity,Charity,"$5,534.49 ",Expense,,,,
2014,May,5/12/2014,BJs,$6.78 ,Groceries,Food,"$5,527.71 ",Expense,,,,
2014,May,5/12/2014,Walmart,$13.99 ,Children Clothes,Clothing,"$5,513.72 ",Expense,,,,
2014,May,5/12/2014,MOMs,$21.99 ,Supplements,Personal,"$5,491.73 ",Expense,,,,
2014,May,5/12/2014,MOMs,$19.98 ,Drugs,Medical,"$5,471.75 ",Expense,,,,
2014,May,5/12/2014,MOMs,$42.97 ,Groceries,Food,"$5,428.78 ",Expense,,,,
2014,May,5/12/2014,BJs,$12.99 ,Dinners,Food,"$5,415.79 ",Expense,,,,
2014,May,5/12/2014,BJs,$54.99 ,Misc.,Personal,"$5,360.80 ",Expense,,,,
2014,May,5/12/2014,BJs,$12.99 ,Toiletries,Personal,"$5,347.81 ",Expense,,,,
2014,May,5/12/2014,BJs,$77.58 ,Groceries,Food,"$5,270.23 ",Expense,,,,
2014,May,5/12/2014,Sallie Mae,$557.71 ,Joey Sallie Mae,Debts,"$4,712.52 ",Expense,,,,
2014,May,5/13/2014,Wawa,$35.86 ,Gas,Transportation,"$4,676.66 ",Expense,,,,
2014,May,5/13/2014,loanDepot,"$1,303.71 ",Mortgage,Housing,"$3,372.95 ",Expense,,,,
2014,May,5/13/2014,loanDepot,$236.68 ,Property Taxes,Housing,"$3,136.27 ",Expense,,,,
2014,May,5/13/2014,loanDepot,$81.34 ,Property Insurance,Housing,"$3,054.93 ",Expense,,,,
2014,May,5/19/2014,TJ Maxx,$14.82 ,Children Clothes,Clothing,"$3,040.11 ",Expense,,,,
2014,May,5/19/2014,MOMs,$63.33 ,Groceries,Food,"$2,976.78 ",Expense,,,,
2014,May,5/19/2014,BJs,$41.44 ,Groceries,Food,"$2,935.34 ",Expense,,,,
2014,May,5/19/2014,Shell,$63.54 ,Gas,Transportation,"$2,871.80 ",Expense,,,,
2014,May,5/19/2014,eDeposit,$19.07 ,Other Income,Gross Income,"$2,890.87 ",Income,,,,
2014,May,5/19/2014,eDeposit,$50.00 ,Other Income,Gross Income,"$2,940.87 ",Income,,,,
2014,May,5/19/2014,eDeposit,$11.30 ,Other Income,Gross Income,"$2,952.17 ",Income,,,,
2014,May,5/19/2014,Front Porch,$107.86 ,Fun,Personal,"$2,844.31 ",Expense,,,,
2014,May,5/19/2014,Shell,$39.58 ,Gas,Transportation,"$2,804.73 ",Expense,,,,
2014,May,5/20/2014,Alfred Angelo Bridal,$189.74 ,Wedding,Personal,"$2,614.99 ",Expense,,,,
2014,May,5/20/2014,SMECO,$230.56 ,Electric,Utilities,"$2,384.43 ",Expense,,,,
2014,May,5/20/2014,Geico,$106.64 ,Car Insurance,Transportation,"$2,277.79 ",Expense,,,,
2014,May,5/22/2014,DFAS,"$3,561.60 ",Joey Income,Gross Income,"$5,839.39 ",Income,,,,
2014,May,5/22/2014,FEGLI,$24.95 ,Life Insurance,Medical,"$5,814.44 ",Expense,,,,
2014,May,5/22/2014,FEHB,$109.34 ,Health Insurance,Medical,"$5,705.10 ",Expense,,,,
2014,May,5/22/2014,OASDI,$214.04 ,Social Security,Taxes,"$5,491.06 ",Expense,,,,
2014,May,5/22/2014,Federal Tax,$88.43 ,Federal Taxes,Taxes,"$5,402.63 ",Expense,,,,
2014,May,5/22/2014,Medicare,$50.06 ,Medicare,Taxes,"$5,352.57 ",Expense,,,,
2014,May,5/22/2014,State Tax,$114.98 ,State Taxes,Taxes,"$5,237.59 ",Expense,,,,
2014,May,5/22/2014,FERS,$28.49 ,FERS,Retirement,"$5,209.10 ",Expense,,,,
2014,May,5/22/2014,TSP,$178.08 ,TSP,Retirement,"$5,031.02 ",Expense,,,,
2014,May,5/22/2014,Sweet Frog,$8.69 ,FUN,Personal,"$5,022.33 ",Expense,,,,
2014,May,5/22/2014,Cliff Bars,$75.32 ,Groceries,Food,"$4,947.01 ",Expense,,,,
2014,May,5/23/2014,BJs,$4.99 ,Groceries,Food,"$4,942.02 ",Expense,,,,
2014,May,5/23/2014,Sallie Mae,$15.49 ,Joey Sallie Mae,Debts,"$4,926.53 ",Expense,,,,
2014,May,5/23/2014,Sallie Mae,$28.66 ,Joey Sallie Mae,Debts,"$4,897.87 ",Expense,,,,
2014,May,5/23/2014,Sallie Mae,$30.74 ,Joey Sallie Mae,Debts,"$4,867.13 ",Expense,,,,
2014,May,5/23/2014,Sallie Mae,$55.55 ,Joey Sallie Mae,Debts,"$4,811.58 ",Expense,,,,
2014,May,5/27/2014,World Vision,$60.00 ,Charity,Charity,"$4,751.58 ",Expense,,,,
2014,May,5/27/2014,TJ Maxx,$20.98 ,Gifts,Personal,"$4,730.60 ",Expense,,,,
2014,May,5/27/2014,TJ Maxx,$12.92 ,Clothes,Clothing,"$4,717.68 ",Expense,,,,
2014,May,5/27/2014,MOMs,$4.47 ,Groceries,Food,"$4,713.21 ",Expense,,,,
2014,May,5/27/2014,Motorola Direct,$185.50 ,Cell Phone,Utilities,"$4,527.71 ",Expense,,,,
2014,May,5/27/2014,Safeway,$11.42 ,Groceries,Food,"$4,516.29 ",Expense,,,,
2014,May,5/27/2014,MOMs,$11.98 ,Toiletries,Personal,"$4,504.31 ",Expense,,,,
2014,May,5/27/2014,MOMs,$2.99 ,Cleaning /Laundry,Clothing,"$4,501.32 ",Expense,,,,
2014,May,5/27/2014,MOMs,$2.98 ,Misc.,Personal,"$4,498.34 ",Expense,,,,
2014,May,5/27/2014,MOMs,$39.79 ,Groceries,Food,"$4,458.55 ",Expense,,,,
2014,May,5/27/2014,Exxon,$42.50 ,Gas,Transportation,"$4,416.05 ",Expense,,,,
2014,May,5/27/2014,BJs,$20.25 ,Dinners,Food,"$4,395.80 ",Expense,,,,
2014,May,5/27/2014,Transfer from Gifts,$77.06 ,Reimbursables,Gross Income,"$4,472.86 ",Income,,,,
2014,May,5/28/2014,Sallie Mae,$300.00 ,Joey Sallie Mae,Debts,"$4,172.86 ",Expense,,,,
2014,May,5/29/2014,SMJJA,$50.00 ,Exercise,Recreation,"$4,122.86 ",Expense,,,,
2014,April,5/28/2014,DFAS,$794.16 ,Other Income,Gross Income,"$4,917.02 ",Income,,,,
2014,April,5/28/2014,Citi Commercial,$394.32 ,Work,Work,"$4,522.70 ",Expense,,,,
2014,May,5/29/2014,Next Step Produce,$28.50 ,Groceries,Food,"$4,494.20 ",Expense,,,,
2014,May,5/30/2014,Apple Spice Junction,$20.00 ,FUN,Personal,"$4,474.20 ",Expense,,,,
2014,May,5/30/2014,Dividend,$0.20 ,Other Income,Gross Income,"$4,474.40 ",Income,,,,
2014,June,6/2/2014,ATM Withdrawl,$20.00 ,Groceries,Food,"$4,454.40 ",Expense,,,,
2014,June,6/2/2014,ATM Withdrawl,$20.00 ,FUN,Personal,"$4,434.40 ",Expense,,,,
2014,June,6/2/2014,MOMs,$10.14 ,Misc.,Personal,"$4,424.26 ",Expense,,,,
2014,June,6/2/2014,Netflix,$16.46 ,TV,Utilities,"$4,407.80 ",Expense,,,,
2014,June,6/2/2014,Wawa,$43.02 ,Gas,Transportation,"$4,364.78 ",Expense,,,,
2014,June,6/2/2014,MOMs,$16.78 ,Misc.,Personal,"$4,348.00 ",Expense,,,,
2014,June,6/2/2014,MOMs,$48.89 ,Groceries,Food,"$4,299.11 ",Expense,,,,
2014,June,6/2/2014,BJs,$15.00 ,Gifts,Personal,"$4,284.11 ",Expense,,,,
2014,June,6/2/2014,BJs,$56.19 ,Groceries,Food,"$4,227.92 ",Expense,,,,
2014,June,6/4/2014,BJs,$5.00 ,Misc.,Personal,"$4,222.92 ",Expense,,,,
2014,June,6/4/2014,BJs,$25.35 ,Groceries,Food,"$4,197.57 ",Expense,,,,
2014,June,6/4/2014,Next Step Produce,$35.85 ,Groceries,Food,"$4,161.72 ",Expense,,,,
2014,June,6/5/2014,DFAS,"$3,561.60 ",Joey Income,Gross Income,"$7,723.32 ",Income,,,,
2014,June,6/5/2014,FEGLI,$24.95 ,Life Insurance,Medical,"$7,698.37 ",Expense,,,,
2014,June,6/5/2014,FEHB,$109.34 ,Health Insurance,Medical,"$7,589.03 ",Expense,,,,
2014,June,6/5/2014,OASDI,$214.04 ,Social Security,Taxes,"$7,374.99 ",Expense,,,,
2014,June,6/5/2014,Federal Tax,$88.43 ,Federal Taxes,Taxes,"$7,286.56 ",Expense,,,,
2014,June,6/5/2014,Medicare,$50.06 ,Medicare,Taxes,"$7,236.50 ",Expense,,,,
2014,June,6/5/2014,State Tax,$114.98 ,State Taxes,Taxes,"$7,121.52 ",Expense,,,,
2014,June,6/5/2014,FERS,$28.49 ,FERS,Retirement,"$7,093.03 ",Expense,,,,
2014,June,6/5/2014,TSP,$178.08 ,TSP,Retirement,"$6,914.95 ",Expense,,,,
2014,June,6/5/2014,Republic Wireless,$23.63 ,Cell Phone,Utilities,"$6,891.32 ",Expense,,,,
2014,May,6/5/2014,Revolution 12 Church,$712.32 ,Charity,Charity,"$6,179.00 ",Expense,,,,
2014,June,6/9/2014,Payless Shoes,$24.37 ,Children Clothes,Clothing,"$6,154.63 ",Expense,,,,
2014,June,6/9/2014,MVA,$36.00 ,License & Taxes,Transportation,"$6,118.63 ",Expense,,,,
2014,June,6/9/2014,Shell,$47.11 ,Gas,Transportation,"$6,071.52 ",Expense,,,,
2014,June,6/9/2014,Citgo,$64.37 ,Gas,Transportation,"$6,007.15 ",Expense,,,,
2014,June,6/9/2014,TJ Maxx,$16.00 ,Children Clothes,Clothing,"$5,991.15 ",Expense,,,,
2014,June,6/9/2014,TJ Maxx,$21.00 ,Gifts,Personal,"$5,970.15 ",Expense,,,,
2014,June,6/9/2014,TJ Maxx,$51.98 ,Clothes,Clothing,"$5,918.17 ",Expense,,,,
2014,June,6/9/2014,MOMs,$14.05 ,FUN,Personal,"$5,904.12 ",Expense,,,,
2014,June,6/9/2014,MOMs,$21.99 ,Supplements,Personal,"$5,882.13 ",Expense,,,,
2014,June,6/9/2014,MOMs,$81.42 ,Groceries,Food,"$5,800.71 ",Expense,,,,
2014,June,6/9/2014,Comcast,$75.43 ,Internet,Utilities,"$5,725.28 ",Expense,,,,
2014,June,6/11/2014,Blue Wind,$25.33 ,Misc.,Personal,"$5,699.95 ",Expense,,,,
2014,June,6/10/2014,loanDepot,"$1,303.71 ",Mortgage,Housing,"$4,396.24 ",Expense,,,,
2014,June,6/10/2014,loanDepot,$236.68 ,Property Taxes,Housing,"$4,159.56 ",Expense,,,,
2014,June,6/10/2014,loanDepot,$81.34 ,Property Insurance,Housing,"$4,078.22 ",Expense,,,,
2014,June,6/12/2014,Next Step Produce,$23.85 ,Groceries,Food,"$4,054.37 ",Expense,,,,
2014,June,6/13/2014,Jen Hooton,$50.00 ,Gifts,Personal,"$4,004.37 ",Expense,,,,
2014,June,6/16/2014,Men's Wearhouse,$20.00 ,Wedding,Personal,"$3,984.37 ",Expense,,,,
2014,June,6/16/2014,Shell,$40.91 ,Gas,Transportation,"$3,943.46 ",Expense,,,,
2014,June,6/16/2014,BJs,$13.99 ,Misc.,Personal,"$3,929.47 ",Expense,,,,
2014,June,6/16/2014,BJs,$11.99 ,Cleaning /Laundry,Clothing,"$3,917.48 ",Expense,,,,
2014,June,6/16/2014,BJs,$5.48 ,Gifts,Personal,"$3,912.00 ",Expense,,,,
2014,June,6/16/2014,BJs,$40.80 ,Groceries,Food,"$3,871.20 ",Expense,,,,
2014,June,6/16/2014,MOMs,$8.87 ,Dinners,Food,"$3,862.33 ",Expense,,,,
2014,June,6/16/2014,MOMs,$5.58 ,Cleaning /Laundry,Clothing,"$3,856.75 ",Expense,,,,
2014,June,6/16/2014,MOMs,$60.50 ,Groceries,Food,"$3,796.25 ",Expense,,,,
2014,June,6/17/2014,Valvoline,$47.39 ,Car Maintenance,Transportation,"$3,748.86 ",Expense,,,,
2014,June,6/17/2014,Shell,$61.58 ,Gas,Transportation,"$3,687.28 ",Expense,,,,
2014,June,6/17/2014,SMECO,$132.77 ,Electric,Utilities,"$3,554.51 ",Expense,,,,
2014,June,6/17/2014,Next Step Produce,$39.90 ,Groceries,Food,"$3,514.61 ",Expense,,,,
2014,June,6/19/2014,DFAS,"$3,561.60 ",Joey Income,Gross Income,"$7,076.21 ",Income,,,,
2014,June,6/19/2014,FEGLI,$24.95 ,Life Insurance,Medical,"$7,051.26 ",Expense,,,,
2014,June,6/19/2014,FEHB,$109.34 ,Health Insurance,Medical,"$6,941.92 ",Expense,,,,
2014,June,6/19/2014,OASDI,$214.04 ,Social Security,Taxes,"$6,727.88 ",Expense,,,,
2014,June,6/19/2014,Federal Tax,$88.43 ,Federal Taxes,Taxes,"$6,639.45 ",Expense,,,,
2014,June,6/19/2014,Medicare,$50.06 ,Medicare,Taxes,"$6,589.39 ",Expense,,,,
2014,June,6/19/2014,State Tax,$114.98 ,State Taxes,Taxes,"$6,474.41 ",Expense,,,,
2014,June,6/19/2014,FERS,$28.49 ,FERS,Retirement,"$6,445.92 ",Expense,,,,
2014,June,6/19/2014,TSP,$178.08 ,TSP,Retirement,"$6,267.84 ",Expense,,,,
2014,June,6/19/2014,Sallie Mae,$765.84 ,Joey Sallie Mae,Debts,"$5,502.00 ",Expense,,,,
2014,June,6/20/2014,Subway,$8.68 ,Misc.,Personal,"$5,493.32 ",Expense,,,,
2014,June,6/20/2014,Geico,$106.64 ,Car Insurance,Transportation,"$5,386.68 ",Expense,,,,
2014,June,6/23/2014,ATM Withdrawl,$12.00 ,Groceries,Food,"$5,374.68 ",Expense,,,,
2014,July,6/23/2014,ATM Withdrawl,$28.00 ,Groceries,Food,"$5,346.68 ",Expense,,,,
2014,June,6/23/2014,MOMs,$4.03 ,FUN,Personal,"$5,342.65 ",Expense,,,,
2014,June,6/23/2014,Wawa,$4.75 ,FUN,Personal,"$5,337.90 ",Expense,,,,
2014,June,6/23/2014,Chipotle,$7.00 ,FUN,Personal,"$5,330.90 ",Expense,,,,
2014,June,6/23/2014,Metro,$11.00 ,FUN,Personal,"$5,319.90 ",Expense,,,,
2014,June,6/23/2014,Metro,$11.00 ,FUN,Personal,"$5,308.90 ",Expense,,,,
2014,June,6/23/2014,Dip N Dots,$12.00 ,FUN,Personal,"$5,296.90 ",Expense,,,,
2014,June,6/23/2014,Chipotle,$14.00 ,FUN,Personal,"$5,282.90 ",Expense,,,,
2014,June,6/23/2014,BJs,$15.99 ,Toiletries,Personal,"$5,266.91 ",Expense,,,,
2014,June,6/23/2014,BJs,$10.94 ,Groceries,Food,"$5,255.97 ",Expense,,,,
2014,June,6/23/2014,Shear Heaven,$27.00 ,Hair Care,Personal,"$5,228.97 ",Expense,,,,
2014,June,6/23/2014,Shell,$43.53 ,Gas,Transportation,"$5,185.44 ",Expense,,,,
2014,June,6/23/2014,Metro Parking,$4.50 ,FUN,Personal,"$5,180.94 ",Expense,,,,
2014,June,6/23/2014,MOMs,$47.05 ,Groceries,Food,"$5,133.89 ",Expense,,,,
2014,June,6/23/2014,Sallie Mae,$15.49 ,Joey Sallie Mae,Debts,"$5,118.40 ",Expense,,,,
2014,June,6/23/2014,Sallie Mae,$28.66 ,Joey Sallie Mae,Debts,"$5,089.74 ",Expense,,,,
2014,June,6/23/2014,Sallie Mae,$30.74 ,Joey Sallie Mae,Debts,"$5,059.00 ",Expense,,,,
2014,June,6/23/2014,Sallie Mae,$55.55 ,Joey Sallie Mae,Debts,"$5,003.45 ",Expense,,,,
2014,June,6/24/2014,Chapala,$13.00 ,Work,Work,"$4,990.45 ",Expense,,,,
2014,June,6/24/2014,Publix,$21.48 ,Work,Work,"$4,968.97 ",Expense,,,,
2014,June,6/24/2014,World Vision,$60.00 ,Charity,Charity,"$4,908.97 ",Expense,,,,
2014,June,6/25/2014,Publix,$5.99 ,Work,Work,"$4,902.98 ",Expense,,,,
2014,June,6/25/2014,Peppers,$10.00 ,Work,Work,"$4,892.98 ",Expense,,,,
2014,June,6/25/2014,Wal Mart,$11.12 ,Work,Work,"$4,881.86 ",Expense,,,,
2014,June,6/25/2014,Babies R Us,$30.72 ,Gifts,Personal,"$4,851.14 ",Expense,,,,
2014,June,6/25/2014,SMJJA,$50.00 ,Exercise,Recreation,"$4,801.14 ",Expense,,,,
2014,June,6/26/2014,Aegean Restaurant,$13.80 ,Work,Work,"$4,787.34 ",Expense,,,,
2014,June,6/26/2014,Next Step Produce,$16.85 ,Groceries,Food,"$4,770.49 ",Expense,,,,
2014,June,6/27/2014,Pediatric Healthcare,$75.47 ,Doctor,Medical,"$4,695.02 ",Expense,,,,
2014,June,6/30/2014,790 on the Gulf,$30.00 ,Work,Work,"$4,665.02 ",Expense,,,,
2014,June,6/30/2014,Korea House,$24.00 ,Work,Work,"$4,641.02 ",Expense,,,,
2014,June,6/30/2014,Einstein Bagel,$5.35 ,Work,Work,"$4,635.67 ",Expense,,,,
2014,June,6/30/2014,Shell,$50.06 ,Gas,Transportation,"$4,585.61 ",Expense,,,,
2014,June,6/30/2014,MOMs,$10.27 ,FUN,Personal,"$4,575.34 ",Expense,,,,
2014,June,6/30/2014,MOMs,$10.59 ,Cleaning /Laundry,Clothing,"$4,564.75 ",Expense,,,,
2014,June,6/30/2014,MOMs,$16.28 ,Groceries,Food,"$4,548.47 ",Expense,,,,
2014,June,6/30/2014,BJs,$5.74 ,Groceries,Food,"$4,542.73 ",Expense,,,,
2014,June,6/30/2014,Giant,$17.09 ,Groceries,Food,"$4,525.64 ",Expense,,,,
2014,June,6/30/2014,Sweet Frog,$11.40 ,FUN,Personal,"$4,514.24 ",Expense,,,,
2014,June,6/30/2014,Dividend,$0.19 ,Other Income,Gross Income,"$4,514.43 ",Income,,,,
2014,July,7/2/2014,Netflix,$16.46 ,TV,Utilities,"$4,497.97 ",Expense,,,,
2014,July,7/7/2014,Republic Wireless,$23.56 ,Cell Phone,Utilities,"$4,474.41 ",Expense,,,,
2014,July,7/2/2014,Citgo,$30.31 ,Gas,Transportation,"$4,444.10 ",Expense,,,,
2014,July,7/2/2014,DFAS,"$3,561.60 ",Joey Income,Gross Income,"$8,005.70 ",Income,,,,
2014,July,7/2/2014,FEGLI,$24.95 ,Life Insurance,Medical,"$7,980.75 ",Expense,,,,
2014,July,7/2/2014,FEHB,$109.34 ,Health Insurance,Medical,"$7,871.41 ",Expense,,,,
2014,July,7/2/2014,OASDI,$214.04 ,Social Security,Taxes,"$7,657.37 ",Expense,,,,
2014,July,7/2/2014,Federal Tax,$88.43 ,Federal Taxes,Taxes,"$7,568.94 ",Expense,,,,
2014,July,7/2/2014,Medicare,$50.06 ,Medicare,Taxes,"$7,518.88 ",Expense,,,,
2014,July,7/2/2014,State Tax,$114.98 ,State Taxes,Taxes,"$7,403.90 ",Expense,,,,
2014,July,7/2/2014,FERS,$28.49 ,FERS,Retirement,"$7,375.41 ",Expense,,,,
2014,July,7/2/2014,TSP,$178.08 ,TSP,Retirement,"$7,197.33 ",Expense,,,,
2014,July,7/2/2014,Sweet Frog,$4.18 ,Fun,Personal,"$7,193.15 ",Expense,,,,
2014,July,7/2/2014,Lowes,$4.72 ,Misc.,Personal,"$7,188.43 ",Expense,,,,
2014,July,7/2/2014,MOMs,$5.86 ,Groceries,Food,"$7,182.57 ",Expense,,,,
2014,July,7/2/2014,Sweet Frog,$6.16 ,Fun,Personal,"$7,176.41 ",Expense,,,,
2014,July,7/2/2014,Safeway,$10.60 ,Groceries,Food,"$7,165.81 ",Expense,,,,
2014,July,7/2/2014,TJ Maxx,$28.60 ,Children Clothes,Clothing,"$7,137.21 ",Expense,,,,
2014,July,7/2/2014,Nicks of Clinton,$30.79 ,Misc.,Personal,"$7,106.42 ",Expense,,,,
2014,July,7/2/2014,Pancho Villa,$41.00 ,Fun,Personal,"$7,065.42 ",Expense,,,,
2014,July,7/2/2014,Valvoline,$74.59 ,Car Maintenance,Transportation,"$6,990.83 ",Expense,,,,
2014,June,7/2/2014,Revolution 12 Church,$712.32 ,Charity,Charity,"$6,278.51 ",Expense,,,,
2014,July,7/2/2014,MOMs,$9.49 ,Misc. Groceries,Food,"$6,269.02 ",Expense,,,,
2014,July,7/2/2014,MOMs,$9.99 ,Drugs,Medical,"$6,259.03 ",Expense,,,,
2014,July,7/2/2014,MOMs,$81.02 ,Groceries,Food,"$6,178.01 ",Expense,,,,
2014,June,7/8/2014,DFAS,$296.70 ,Reimbursables,Gross Income,"$6,474.71 ",Income,,,,
2014,July,7/8/2014,Au Bon Pain,$11.89 ,Work,Work,"$6,462.82 ",Expense,,,,
2014,July,7/8/2014,Moes,$16.08 ,Work,Work,"$6,446.74 ",Expense,,,,
2014,July,7/8/2014,Target,$23.14 ,Work,Work,"$6,423.60 ",Expense,,,,
2014,July,7/8/2014,Comcast,$75.43 ,Internet,Utilities,"$6,348.17 ",Expense,,,,
2014,July,7/9/2014,Safeway,$35.74 ,Gas,Transportation,"$6,312.43 ",Expense,,,,
2014,July,7/10/2014,Nimbus Brewing,$12.15 ,Work,Work,"$6,300.28 ",Expense,,,,
2014,July,7/10/2014,Café Poca Cosa,$25.00 ,Work,Work,"$6,275.28 ",Expense,,,,
2014,July,7/10/2014,REI,$76.60 ,Work,Work,"$6,198.68 ",Expense,,,,
2014,July,7/10/2014,REI,$37.68 ,Work,Work,"$6,161.00 ",Expense,,,,
2014,July,7/10/2014,Next Step Produce,$50.25 ,Groceries,Food,"$6,110.75 ",Expense,,,,
2014,July,7/11/2014,loanDepot,"$1,303.71 ",Mortgage,Housing,"$4,807.04 ",Expense,,,,
2014,July,7/11/2014,loanDepot,$236.68 ,Property Taxes,Housing,"$4,570.36 ",Expense,,,,
2014,July,7/11/2014,loanDepot,$81.34 ,Property Insurance,Housing,"$4,489.02 ",Expense,,,,
2014,July,7/14/2014,Shell,$59.02 ,Gas,Transportation,"$4,430.00 ",Expense,,,,
2014,July,7/14/2014,ATM Withdrawl,$40.00 ,Groceries,Food,"$4,390.00 ",Expense,,,,
2014,July,7/14/2014,Silver Skewers,$68.04 ,Dinners,Food,"$4,321.96 ",Expense,,,,
2014,July,7/14/2014,Books-A-Million,$10.41 ,Dinners,Food,"$4,311.55 ",Expense,,,,
2014,July,7/14/2014,Redbox,$2.54 ,Dinners,Food,"$4,309.01 ",Expense,,,,
2014,July,7/14/2014,Giant,$10.74 ,Groceries,Food,"$4,298.27 ",Expense,,,,
